,Component RT,Compound Name,Formula,Match Factor,Previous Best Compound Name,Previous Best Formula,Previous Best Match Factor,Previous Worst Compound Name,Previous Worst Formula,Previous Worst Match Factor
333,14.2683,"Naphthalene, 1,2,3,4-tetrahydro-",C10H12,91.5403154646775,"Naphthalene, 1,2,3,4-tetrahydro-",C10H12,91.5403154646775,"Cyclopropane, 1-methyl-1-phenyl-",C10H12,69.4393448639772
334,14.2556,No Match,,,"3,5-Dimethylbenzylhexylamine",C15H25N,75.2483512737214,"3,5-Dimethylbenzylundecylamine",C20H35N,66.708631835911
335,14.2366,"Undecane, 3-methyl-",C12H26,87.8318282923768,"Undecane, 3-methyl-",C12H26,87.8318282923768,"Decane, 3,8-dimethyl-",C12H26,77.4221912487598
336,14.2105,"1,3-Benzenediol, O-(4-ethylbenzoyl)-O'-(2-furoyl)-",C20H16O5,55.7421871010095,3-Chloro-N-isochroman-1-ylmethyl-propionamide,C13H16ClNO2,56.1814598555989,"Oxalamide, N-(2-hydroxyethyl)-N'-isochroman-1-ylmethyl-",C14H18N2O4,50.4458123101731
337,14.1781,4'-Methylpropiophenone,C10H12O,73.5432325450264,"3,5-Dimethylbenzylhexylamine",C15H25N,76.665417130193,"3,5-Dimethylbenzylnonylamine",C18H31N,63.7014364277428
338,14.1615,para-Anisaldehyde diethyl acetal,C12H18O3,51.3284895062992,para-Anisaldehyde diethyl acetal,C12H18O3,51.3284895062992,"[5-(4-Chloro-phenyl)tetrazol-2-yl]acetic acid, ethyl ester",C11H11ClN4O2,50.9340614408799
339,14.13,"Undecane, 2-methyl-",C12H26,86.5620273385494,"Undecane, 2-methyl-",C12H26,86.5620273385494,"2-(N-Ethyl-N-toluidino)ethanol, picolinyloxydimethylsilyl ether",C19H28N2O2Si,51.9421056545884
340,14.1077,"Furan, 2,3,5-trimethyl-",C7H10O,58.9749699787768,2-(5-Methyl-1H-pyrazol-1-yl)propanoic acid,C7H10N2O2,63.1352115909649,"(4-Fluorophenyl) methanol, 2-methylpropyl ether",C11H15FO,54.501834790227
341,14.0873,"Benzene, 1,2,3,5-tetramethyl-",C10H14,90.8227646604425,"Benzene, 1,2,3,5-tetramethyl-",C10H14,90.8227646604425,"5H-5-Methyl-6,7-dihydrocyclopentapyrazine",C8H10N2,73.6081589682001
342,14.0805,"Tetracyclo[2.2.1.0(2,6).0(3,5)]heptane-7-spiro-2'-cyclopropene",C9H8,61.077193475489,"Tetracyclo[2.2.1.0(2,6).0(3,5)]heptane-7-spiro-2'-cyclopropene",C9H8,61.077193475489,"Benzene, 1-ethynyl-4-methyl-",C9H8,56.264631771439
343,14.066,"Nonane, 5-(2-methylpropyl)-",C13H28,71.3693854751572,"Nonane, 5-(2-methylpropyl)-",C13H28,71.3693854751572,"Nonane, 5-butyl-",C13H28,56.1830625670959
344,14.0432,"Benzene, 1-methyl-4-butyl",C11H16,62.2735212994559,"L-Alanine, N-benzoyl-, methyl ester",C11H13NO3,67.6178772725467,"1-Butanone, 1-phenyl-",C10H12O,57.9460450811604
345,14.0015,Dodecane,C12H26,92.567165997402,Dodecane,C12H26,92.567165997402,"Heptane, 2,3-dimethyl-",C9H20,64.3582181404605
346,13.9929,"1-Pentene, 4,4-dimethyl-",C7H14,76.5665254047645,"1-Pentene, 4,4-dimethyl-",C7H14,76.5665254047645,"4,4-Dimethyl-2-pentanol, chlorodifluoroacetate",C9H15ClF2O2,59.3589881693856
347,13.9143,"Benzene, 1-ethyl-4-(1-methylethyl)-",C11H16,84.8583688290929,"Benzene, 1-ethyl-4-(1-methylethyl)-",C11H16,84.8583688290929,"1,5-Dimethyl-2-pyrrolecarbonitrile",C7H8N2,55.3189816224458
348,13.8879,"1H-Indene, 1-hexadecyl-2,3-dihydro-",C25H42,54.5770351740547,"1H-Indene, 1-hexadecyl-2,3-dihydro-",C25H42,54.5770351740547,"Benzene, 1-ethenyl-4-ethyl-",C10H12,50.4545812125291
349,13.8646,"1-Butylbicyclo(3.2.2)nona-3,6,8-trien-2-one",C13H16O,54.9545193845982,"1-Butylbicyclo(3.2.2)nona-3,6,8-trien-2-one",C13H16O,54.9545193845982,"1H-Benzimidazole, 5,6-dimethyl-",C9H10N2,50.010304089381
350,13.7981,"Benzene, 1-methyl-4-(1-methylpropyl)-",C11H16,77.9619413894453,"1,2-Benzenediol, O-(4-methylbenzoyl)-O'-propoxycarbonyl-",C18H18O5,85.0967445764684,"Benzene, (1-methylbutyl)-",C11H16,66.5101004270374
351,13.7851,"Benzene, 1-ethyl-4-(1-methylethyl)-",C11H16,67.9266529852042,"Benzene, 1-ethyl-4-(1-methylethyl)-",C11H16,67.9266529852042,"1,3-Benzenediol, o-(4-ethylbenzoyl)-o'-propionyl-",C18H18O4,62.0710506055128
352,13.7753,"Nonane, 2,2,4,4,6,8,8-heptamethyl-",C16H34,68.4997970491594,"Nonane, 2,2,4,4,6,8,8-heptamethyl-",C16H34,68.4997970491594,"Borane, diethyl(decyloxy)-",C14H31BO,50.6077273477692
353,13.7548,"4-Undecene, 5-methyl-",C12H24,67.4458970076249,"4-Undecene, 5-methyl-",C12H24,67.4458970076249,"Propanoic acid, 3,3,3-trifluoro-2-hydroxy-2-[(1-oxo-2-propenyl)amino]-, ethyl ester",C8H10F3NO4,57.3199383635944
354,13.6999,"3,4-Dimethylcumene",C11H16,78.2154755395842,"3,4-Dimethylcumene",C11H16,78.2154755395842,"Benzene, 1,3-dimethyl-5-(1-methylethyl)-",C11H16,65.4426492215177
355,13.6686,"Undecane, 3-methyl-",C12H26,87.3758571493687,"Undecane, 3-methyl-",C12H26,87.3758571493687,"Dodecane, 2-methyl-",C13H28,69.589117046845
356,13.6534,"4-Octene, 2,3,7-trimethyl-, [S-(E)]-",C11H22,61.6551466347847,"Propanoic acid, 3,3,3-trifluoro-2-hydroxy-2-[(1-oxo-2-propenyl)amino]-, ethyl ester",C8H10F3NO4,64.3223378864594,"2-t-Butyl-3-(2,2-dimethylpropylideneamino)imidazolidin-4-one",C12H23N3O,57.3687909231416
357,13.5667,"Nonane, 5-methyl-5-propyl-",C13H28,84.1394645420679,"Nonane, 5-methyl-5-propyl-",C13H28,84.1394645420679,"Borane, diethyl(decyloxy)-",C14H31BO,66.8928271336889
358,13.5576,"Benzene, 1,2,3,5-tetramethyl-",C10H14,98.3693974088774,"Benzene, 1,2,3,5-tetramethyl-",C10H14,98.3693974088774,"Benzene, 1,2,4,5-tetramethyl-",C10H14,88.2897325661141
359,13.5378,"Phthalic acid, hexyl 2-propylphenyl ester",C23H28O4,57.4066627238798,Furan-3-ylethynyltrimethylsilane,C9H12OSi,61.9942929124886,"Phthalic acid, pentyl tridec-2-yn-1-yl ester",C26H38O4,55.9225826780247
360,13.497,"Undecane, 4,7-dimethyl-",C13H28,89.6472819694449,"Undecane, 4,7-dimethyl-",C13H28,89.6472819694449,"Octane, 3,3-dimethyl-",C10H22,76.6412065560305
361,13.4848,"Benzene, 1-ethyl-2,4-dimethyl-",C10H14,94.5086535073724,"Benzene, 1-ethyl-2,4-dimethyl-",C10H14,94.5086535073724,"Benzene, 1,2,3,5-tetramethyl-",C10H14,87.1208812542073
362,13.4613,No Match,,,p-Isopropoxyaniline,C9H13NO,71.1609316024959,2-[(4-Fluorobenzyl)oxy]benzoic acid,C14H11FO3,67.5555126329657
363,13.4428,"Benzene, pentamethyl-",C11H16,62.4698896432783,"Benzene, pentamethyl-",C11H16,62.4698896432783,"5H-Cyclopentapyrazine, 6,7-dihydro-2,5-dimethyl-",C9H12N2,50.3234305451602
364,13.4099,"1,3-Cyclohexanedione, 2,2,5,5-tetramethyl-",C10H16O2,57.0591311143625,"But-2-enoylamide, 3-methyl-N-(2-phenylethyl)-N-butyl-",C17H25NO,59.384879821439,"3-Methyl-2-butenoic acid, cyclobutyl ester",C9H14O2,52.3697064508112
365,13.3987,"Undecane, 3,5-dimethyl-",C13H28,92.1418897219909,"Undecane, 3,5-dimethyl-",C13H28,92.1418897219909,4-Piperidone,C5H9NO,61.3539602221097
366,13.3609,Bicyclo[3.3.1]nonane-1-carboxylic acid,C10H16O2,57.6608454746482,Bicyclo[3.3.1]nonane-1-carboxylic acid,C10H16O2,57.6608454746482,"Bicyclo[2.2.2]octane, 1-methyl-4-(methylsulfonyl)-",C10H18O2S,53.9495156604423
367,13.3319,"Benzene, 1,4-diethyl-",C10H14,83.6026114249146,"Benzene, 1,4-diethyl-",C10H14,83.6026114249146,"Benzene, (1,2-dimethylpropyl)-",C11H16,64.273119064845
368,13.2695,"Benzene, 1,2,4,5-tetramethyl-",C10H14,61.9084532449458,"1,3-Benzenediol, o-(4-ethylbenzoyl)-o'-(3-methylbenzoyl)-",C23H20O4,70.3970824141688,"Disiloxane, 1,1,3,3-tetramethyl-",C4H14OSi2,55.1040053908539
369,13.253,No Match,,,"1H-Pyrazole-4-carboxylic acid, 5-amino-1-isopropyl-, amide",C7H12N4O,67.0188222586923,N-(4-tert-Butoxyphenyl)acetamide,C12H17NO2,52.9808642072354
370,13.2228,"Benzene, (1-methylbutyl)-",C11H16,90.9129828282036,"Benzene, (1-methylbutyl)-",C11H16,90.9129828282036,"Benzene, (1-methylbutyl)-",C11H16,75.0514459737666
371,13.2098,"Fumaric acid, dipropargyl ester",C10H8O4,51.4210164331831,"Acetic acid, potassium salt",C2H3KO2,52.5650429852537,"Acetic acid, potassium salt",C2H3KO2,51.0284767626245
372,13.1432,"Cyclohexane, 1-ethyl-2-propyl-",C11H22,56.8324796981001,"2-Propanamine, N,N'-methanetetraylbis-",C7H14N2,57.8915641923333,"2,2,2-Trifluoroethyl methacrylate",C6H7F3O2,50.9659557588255
373,13.1187,"Decane, 3,7-dimethyl-",C12H26,82.1906223750823,"Decane, 3,7-dimethyl-",C12H26,82.1906223750823,"N,N'-Ethylenebis-acrylamide",C8H12N2O2,54.6784925912424
374,13.0868,No Match,,,"1H-Pyrazole-4-carboxamide, N-[2-(4-methoxyphenyl)ethyl]-1,5-dimethyl-",C15H19N3O2,51.5818273393115,"1H-Pyrazole-4-carboxamide, N-[2-(4-methoxyphenyl)ethyl]-1,5-dimethyl-",C15H19N3O2,51.5818273393115
375,13.0376,"cis,trans-3-Ethylbicyclo[4.4.0]decane",C12H22,64.7530701537292,"2',4'-Dihydroxypropiophenone",C9H10O3,78.4028213620218,Ethyl Vanillin,C9H10O3,64.7465602885244
376,13.0315,"2',4'-Dihydroxypropiophenone",C9H10O3,72.1711027858037,"2',4'-Dihydroxypropiophenone",C9H10O3,72.1711027858037,Ethyl Vanillin,C9H10O3,67.725214909098
377,13.0215,"Benzene, 4-ethenyl-1,2-dimethyl-",C10H12,68.4759424295245,"Succinic acid, 3-chlorophenyl 3-phenylprop-2-en-1-yl ester",C19H17ClO4,71.626357915891,2-(1-Pyrrolidinylmethyl)-1H-benzimidazole,C12H15N3,50.5017782879055
378,13.0008,"3-Hexene, 3-ethyl-2,5-dimethyl-",C10H20,53.2042988861956,"1-Hexyne, 3-ethoxy-3,4-dimethyl-",C10H18O,59.311451496761,"3-Hexene, 3-ethyl-2,5-dimethyl-",C10H20,53.2042988861956
379,12.9665,"Benzene, 2-ethyl-1,4-dimethyl-",C10H14,94.5067110443129,"Benzene, 2-ethyl-1,4-dimethyl-",C10H14,94.5067110443129,"Benzene, 1-methyl-3-(1-methylethyl)-",C10H14,85.3159080464036
380,12.866,"2,3,3-Trimethyl-1-hexene",C9H18,74.303318043611,"2,3,3-Trimethyl-1-hexene",C9H18,74.303318043611,"Cyclopentane, 1,2,3,4,5-pentamethyl-",C10H20,61.3255453759045
381,12.8543,"Benzene, 2-ethyl-1,4-dimethyl-",C10H14,90.5432830830691,"Benzene, 2-ethyl-1,4-dimethyl-",C10H14,90.5432830830691,"Silanediol, dimethyl-, diacetate",C6H12O4Si,52.4530241587232
382,12.8275,"(.+/-.)-2-Phenylpropanoic Acid, 2-butyl ester",C13H18O2,68.7453093518113,"Succinic acid, phenethyl 2,3-dichlorophenyl ester",C18H16Cl2O4,72.7639873418856,"Benzaldehyde, 3-chloro-5-methoxy-4-[(4-methylphenyl)methoxy]-",C16H15ClO3,57.6434127465488
383,12.7759,"Nonane, 2,2,4,4,6,8,8-heptamethyl-",C16H34,76.1532759297477,"Nonane, 2,2,4,4,6,8,8-heptamethyl-",C16H34,76.1532759297477,Isobutyl acrylate,C7H12O2,54.3747365862577
384,12.6852,"1,6-Octadien-4-ol, 4,7-dimethyl-",C10H18O,59.5786679372667,"2-Fluorobenzoic acid, 2-tetrahydrofurylmethyl ester",C12H13FO3,59.8531073035762,"L-Proline, N-valeryl-, decyl ester",C20H37NO3,51.0717006492577
385,12.6727,"1,3-Benzenediol, 4-propyl-",C9H12O2,72.5676075816427,"1,3-Benzenediol, 4-propyl-",C9H12O2,72.5676075816427,"6-syn-(1-Hydroxy-1-methylallyl)-3,3-dimethylbicyclo[2.2.2]octan-2-one",C14H22O2,60.2969379227606
386,12.6593,"Benzene, 1-methyl-4-propyl-",C10H14,83.5937237532989,"Benzene, 1-methyl-4-propyl-",C10H14,83.5937237532989,"Benzene, 1-methyl-2-propyl-",C10H14,65.7380698727704
387,12.6348,"Nonane, 5-(2-methylpropyl)-",C13H28,85.4305770533852,"Nonane, 5-(2-methylpropyl)-",C13H28,85.4305770533852,Phytol,C20H40O,59.8682828715606
388,12.6111,No Match,,,"2,4-Dihydroxybenzoic acid, (2,3-dichlorobenzylidene)hydrazide",C14H10Cl2N2O3,54.0627925809012,"2-(Trimethyl-1H-pyrazol-4-yl)ethan-1-ol, TMS",C11H22N2OSi,51.4097926130706
389,12.5809,No Match,,,Endo-3-acetamidocamphor,C11H19NO,69.5415062855331,4-(Pyrrolidin-2-ylcarbonyl)morpholine,C9H16N2O2,52.8858418546898
390,12.5666,"5-Isopropylidene-3,3-dimethyl-dihydrofuran-2-one",C9H14O2,64.3356525297285,"5-Isopropylidene-3,3-dimethyl-dihydrofuran-2-one",C9H14O2,64.3356525297285,"L-Proline, N-valeryl-, nonyl ester",C19H35NO3,59.4619852982328
391,12.5322,"5,7-Octadien-4-one, 2,6-dimethyl-, (Z)-",C10H16O,56.5724561254231,"3,5-Dimethyl-1-butylpyrazole",C9H16N2,66.0826591719443,"5,7-Octadien-4-one, 2,6-dimethyl-, (Z)-",C10H16O,56.4232608825394
392,12.5204,"Decane, 2-methyl-",C11H24,82.183776237882,"Decane, 2-methyl-",C11H24,82.183776237882,"4,5-Octanedione",C8H14O2,58.7535608820577
393,12.493,"Benzene, 1,2,4,5-tetramethyl-",C10H14,91.8527262843987,"Benzene, 1,2,4,5-tetramethyl-",C10H14,91.8527262843987,Cyclopropylphenylmethane,C10H12,51.216749601426
394,12.4582,"Heptane, 3,3,5-trimethyl-",C10H22,66.0969406861224,"Heptane, 3,3,5-trimethyl-",C10H22,66.0969406861224,"Propanoic acid, 2-methyl-, anhydride",C8H14O3,57.027331333877
395,12.4502,"Benzene, (2-ethenyl-1,4,4-trimethylpentyl)-",C16H24,52.7228716834011,"Pyrolo[3,2-d]pyrimidin-2,4(1H,3H)-dione",C6H5N3O2,70.2113044486835,"Hydratropic acid, oct-3-en-2-yl ester",C17H24O2,51.1936317624125
396,12.4071,"Heptane, 4-ethyl-",C9H20,75.6761465569572,"Heptane, 4-ethyl-",C9H20,75.6761465569572,3-Amino-s-triazole,C2H4N4,51.3205081092934
397,12.3731,"Benzene, 1-methyl-4-propyl-",C10H14,93.9683805841444,"Benzene, 1-methyl-4-propyl-",C10H14,93.9683805841444,"Benzene, (1-methylpropyl)-",C10H14,69.3202293628449
398,12.3075,"3,7-Dimethyloct-6-ene-1,2,3-triol",C10H20O3,55.2822032483321,"Acetic acid, 2-(4-fluorophenyl)-, isohexyl ester",C14H19FO2,56.2565378338363,(S)-N-(3-Methoxybenzyl)-1-((R)-piperidine-2-carbonyl)pyrrolidine-2-carboxamide,C19H27N3O3,51.6835694718966
399,12.2239,"Glutaric acid, 3-methylbut-2-en-1-yl 2,6-dimethoxyphenyl ester",C18H24O6,68.8273545114245,"Glutaric acid, 3-methylbut-2-en-1-yl 2,6-dimethoxyphenyl ester",C18H24O6,68.8273545114245,"3-Fluoromethcathinone, N-trifluoroacetyl-",C12H11F4NO2,56.2731199764131
400,12.199,"2,3-Dimethyl-5-(2,6,10-trimethylundecyl) furan",C20H36O,65.6987468495896,"Benzo[b]thiophene, 1,1-dioxide",C8H6O2S,66.4733567551686,VII tropolone,C7H7NO2,60.4974746558586
401,12.1743,"Formic acid, cis-4-methylcyclohexyl ester",C8H14O2,56.9587622168654,Dimethylphosphinic fluoride,C2H6FOP,62.2046860475929,"Furan, 2-ethyl-",C6H8O,56.8718804635675
402,12.1364,Indane,C9H10,77.9714705110158,Indane,C9H10,77.9714705110158,"Benzeneethanol, .beta.-ethenyl-",C10H12O,69.3001085761134
403,12.121,"Succinic acid, 3-methylbut-2-en-1-yl 2-propylphenyl ester",C18H24O4,52.373174664861,"Phenol, 4-(2-aminoethyl)-",C8H11NO,58.5532544504203,"5-Amino-1,3,3-trimethylcyclohexanemethylamine, N,N'-bis(heptafluorobutyryl)- (stereoisomer 2)",C18H20F14N2O2,50.3487785661377
404,12.0663,No Match,,,"3,5-Dimethyl-4-propyl-1H-pyrazole",C8H14N2,70.128142125394,N-(4-Fluorobenzyl)-1-propanamine,C10H14FN,65.6636506697562
405,12.0457,5-Cyclohexyl-1-pentene,C11H20,61.5455430391047,"Cyclohexanol, 2-(1-methylpropyl)-",C10H20O,66.4644571574998,"Ethanone, 1-(2,4-dihydroxyphenyl)-",C8H8O3,50.1292710188776
406,12.0375,"4-Octene, 2,3,7-trimethyl-, [S-(E)]-",C11H22,72.6573268110195,"2-Methylthiolane, S,S-dioxide",C5H10O2S,76.6071886792399,"cis-2-Methyl-4-n-pentylthiane, S,S-dioxide",C11H22O2S,60.1617270756231
407,12.0115,"Undecane, 2,7-dimethyl-",C13H28,80.1665564913035,"Undecane, 2,7-dimethyl-",C13H28,80.1665564913035,"Nonane, 3,7-dimethyl-",C11H24,66.5227365754613
408,11.9188,5-Methyl-4-hexene-1-yl acetate,C9H16O2,58.8613255198098,1H-Pyrazol-4-ylmethanamine,C4H7N3,63.9653169813951,"Acetic acid, trifluoro-, anhydride",C4F6O3,58.5717457154192
409,11.89,"Undecane, 3,8-dimethyl-",C13H28,87.8070097167341,"Undecane, 3,8-dimethyl-",C13H28,87.8070097167341,"Undecane, 6,6-dimethyl-",C13H28,70.4271998532978
410,11.8796,"Benzene, (1-methylethyl)-",C9H12,83.6867509792985,"Benzene, (1-methylethyl)-",C9H12,83.6867509792985,Heptanophenone,C13H18O,74.8502755514114
411,11.8713,"2,3-Dimethyl-5-(2,6,10-trimethylundecyl) furan",C20H36O,72.3556860815912,"2,3-Dimethyl-5-(2,6,10-trimethylundecyl) furan",C20H36O,72.3556860815912,"1-(1,2,3-Trimethyl-cyclopent-2-enyl)-ethanone",C10H16O,60.7127928648036
412,11.8464,"Benzene, 1,2,4,5-tetramethyl-",C10H14,74.2104003727736,"Benzene, 1,2,4,5-tetramethyl-",C10H14,74.2104003727736,"Benzene, 1,2,3,4-tetramethyl-",C10H14,64.1844816681937
413,11.793,No Match,,,"Piperidin-3-one, 2,2,5-methyl-",C8H15NO,51.0904217644426,"1-[2-(3,4-Dichlorophenyl)ethyl]-4-methylpiperazine",C13H18Cl2N2,50.7578971184962
414,11.7698,No Match,,,di-t-Butyl phosphite,C8H19O3P,61.7061602981639,"1,2-Benzenediol, o-(3-methylbut-2-enoyl)-o'-(2-fluorobenzoyl)-",C18H15FO4,55.2275361410785
415,11.7455,"Heptane, 4-ethyl-",C9H20,83.4565693023776,"Heptane, 4-ethyl-",C9H20,83.4565693023776,"Nonane, 2,5-dimethyl-",C11H24,69.3652888139255
416,11.7095,"Benzaldehyde, 2,4-dihydroxy-",C7H6O3,58.3655102719099,Trifluoromethyldifluorophosphine,CF5P,60.7447926883136,"Benzaldehyde, 2,4-dihydroxy-",C7H6O3,54.8007139929572
417,11.6675,Vanillin,C8H8O3,56.2514253079742,"1-Pentanone, 1-(1H-imidazol-4-yl)-",C8H12N2O,58.1882970576931,"4-Fluorobenzylamine, N-decyl-N-methyl-",C18H30FN,55.9278694707598
418,11.6619,"1,2-Ethanediol, monobenzoate",C9H10O3,76.1167895281816,"1,2-Ethanediol, monobenzoate",C9H10O3,76.1167895281816,"Phenylglyoxylic acid, butyl ester",C12H14O3,71.808947215278
419,11.6562,"Propanetrione, diphenyl-",C15H10O3,66.7452705089623,"Thiophene, 2-(4-methylbenzylsulfonyl)-",C12H12O2S2,68.9281375425889,"Benzoic acid 1,1-dimethylethyl ester",C11H14O2,50.2240352468431
420,11.6363,"Heptane, 3-methyl-",C8H18,75.9566897789502,"Sulfurous acid, butyl hexyl ester",C10H22O3S,78.4732916911738,"Borinic acid, diethyl-",C4H11BO,72.3431453968423
421,11.5906,"Benzene, (2-methylpropyl)-",C10H14,79.8739198147246,"Benzene, (2-methylpropyl)-",C10H14,79.8739198147246,"Benzene, (2-methylpropyl)-",C10H14,67.0598826211092
422,11.5805,"Cyclopropanebutanoic acid, 2,4-dioxo-, methyl ester",C8H10O4,63.6200449206349,Difluoroisocyanatophosphine,CF2NOP,71.4750613391078,"Cyclopropanebutanoic acid, 2,4-dioxo-, methyl ester",C8H10O4,63.6200449206349
423,11.5029,"Cyclopentene, 1-isopropyl-4,5-dimethyl-",C10H18,77.3910015913752,"Cyclopentene, 1-isopropyl-4,5-dimethyl-",C10H18,77.3910015913752,"Ethanone, 1-(2,4-dihydroxyphenyl)-",C8H8O3,57.9609845045487
424,11.4849,No Match,,,"3-Amino-4,6-dimethylpyridone-2(1H)",C7H10N2O,71.4132549997121,2-[(2-Fluorobenzyl)amino]ethanol,C9H12FNO,63.2898613039227
425,11.4755,"1-Propanone, 1-(5-methyl-2-furanyl)-",C8H10O2,65.8777622992078,"3-Amino-4,6-dimethylpyridone-2(1H)",C7H10N2O,74.1406158462225,"1-Propanone, 1-(5-methyl-2-furanyl)-",C8H10O2,64.7589102905307
426,11.3753,Decane,C10H22,90.221644788855,Decane,C10H22,90.221644788855,"Oxalic acid, allyl isobutyl ester",C9H14O4,58.0408484713241
427,11.3484,"2-Butenoic acid, 2-propenylidene ester",C11H14O4,60.0528586923233,Dinocap,C10H9NO4,68.9334112367776,"Sarcosine, N-trifluoroacetyl-, methyl ester",C6H8F3NO3,51.5551410927188
428,11.3266,"Benzene, 1,2,4-trimethyl-",C9H12,97.6662225902442,"Benzene, 1,2,4-trimethyl-",C9H12,97.6662225902442,Mesitylene,C9H12,90.8443420084035
429,11.303,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,C17H14O4,69.3362787952752,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,C17H14O4,69.3362787952752,"Cyclotetrasiloxane, octamethyl-",C8H24O4Si4,64.3830504520513
430,11.2967,Decahydrobenzopyran,C9H16O,51.2224016896225,"2,4(1H,3H)-Pyrimidinedione, 1,3-dimethyl-",C6H8N2O2,63.1888587636391,Decahydrobenzopyran,C9H16O,51.2224016896225
431,11.2777,"Cyclobutane, 2-hexyl-1,1,4-trimethyl-, cis-",C13H26,68.1544525283139,"2-Methylthiolane, S,S-dioxide",C5H10O2S,74.7905327331153,"4-Fluorobenzoic acid, 2-methylbutyl ester",C12H15FO2,57.5028893651897
432,11.2275,"1-Propanone, 1-(5-methyl-2-furanyl)-",C8H10O2,82.0611718092149,"1-Propanone, 1-(5-methyl-2-furanyl)-",C8H10O2,82.0611718092149,"1,2,5-Oxadiazole-3-carboxamide, 4-amino-N-[2-[[(4-fluorophenyl)methyl]amino]ethyl]-",C12H14FN5O2,68.9976456207289
433,11.1089,"Cyclohexane, 1-methyl-4-(1-methylethyl)-, cis-",C10H20,58.5937791179851,4-Propyl-2-hydroxycyclopent-2-en-1-one,C8H12O2,67.4692548475669,"1-Octene, 2,7-dimethyl-",C10H20,56.4784199915137
434,11.0982,"Hept-2-ene, 2,4,4,6-tetramethyl-",C11H22,61.1999498095159,"Hept-2-ene, 2,4,4,6-tetramethyl-",C11H22,61.1999498095159,2-Thiophenepropanenitrile,C7H7NS,50.0009065557879
435,11.0747,No Match,,,2-[(2-Furylmethyl)amino]-2-methyl-1-propanol,C9H15NO2,53.8585369683518,2-[(2-Furylmethyl)amino]-2-methyl-1-propanol,C9H15NO2,53.6507532918102
436,11.0674,"Benzene, 1-ethyl-4-methyl-",C9H12,90.4926212540701,"Benzene, 1-ethyl-4-methyl-",C9H12,90.4926212540701,"Benzene, 1-ethyl-4-methyl-",C9H12,74.8305698343073
437,10.9651,No Match,,,"Methylphosphonic acid, di(1-methylpropyl) ester",C9H21O3P,57.7773843084341,"4(1H)-Pyrimidinone, 6-(1-methylethyl)-",C7H10N2O,51.1693399435727
438,10.9434,"Cyclohexene, 1-methyl-3-(1-methylethyl)-",C10H18,68.2405427160693,"Cyclohexanol, 5-methyl-2-(1-methylethyl)-, [1S-(1.alpha.,2.beta.,5.beta.)]-",C10H20O,73.405182116016,"Decane, 3,3,6-trimethyl-",C13H28,57.1178943227304
439,10.9158,No Match,,,"Benzamide, N-(2-piperidinylmethyl)-2,5-bis(2,2,2-trifluoroethoxy)-",C17H20F6N2O3,55.1999631302855,"Ethanone, 1-(3,5-dimethyl-1,2,4-triazol-1-yl)-",C6H9N3O,51.079835361931
440,10.8665,"1-Propanone, 1-(5-methyl-2-furanyl)-",C8H10O2,71.8143112142203,"1-Propanone, 1-(5-methyl-2-furanyl)-",C8H10O2,71.8143112142203,3-Fluoro-4-methylbenzaldehyde,C8H7FO,67.3716348399012
441,10.8335,"Benzene, 1,2,4-trimethyl-",C9H12,97.8919198946542,"Benzene, 1,2,4-trimethyl-",C9H12,97.8919198946542,"Benzene, 1,2,3-trimethyl-",C9H12,94.4762545707218
442,10.7977,"Cyclobutane, 2-hexyl-1,1,4-trimethyl-, cis-",C13H26,55.1792784843542,"2,5-Pyrrolidinedione, 3-(1-chloroethyl)-4-methyl-",C7H10ClNO2,63.5198741077637,"l-Proline, N-butyryl-, methyl ester",C10H17NO3,53.9065033650979
443,10.7096,"Benzene, 1-ethyl-2-methyl-",C9H12,94.3163511435282,"Benzene, 1-ethyl-2-methyl-",C9H12,94.3163511435282,"Pyridine, 2-methyl-, 1-oxide",C6H7NO,50.0533887557795
444,10.6935,"Octane, 2,5-dimethyl-",C10H22,84.0878293948404,"Octane, 2,5-dimethyl-",C10H22,84.0878293948404,"3,4-Hexanedione, 2,2,5-trimethyl-",C9H16O2,67.7270656954252
445,10.6749,"Trans-1,4-diethylcyclohexane",C10H20,52.7782731490363,2-(Butyliden-2-one)tetrahydrofuran,C8H12O2,59.1283202755454,"Trans-1,4-diethylcyclohexane",C10H20,52.7782731490363
446,10.6485,"3-Methyl-2-butenoic acid, cyclobutyl ester",C9H14O2,67.132838669189,"3-Methyl-2-butenoic acid, cyclobutyl ester",C9H14O2,67.132838669189,Orcinyl di-tiglate,C17H20O4,62.367963284786
447,10.6426,No Match,,,"1,2-Benzenediol, O-dichloroacetyl-O'-(3-methylbut-2-enoyl)-",C13H12Cl2O4,60.5117365534533,"Acetic acid, 2-(4-fluorophenyl)-, isohexyl ester",C14H19FO2,56.0594304713667
448,10.6079,"1-Propanone, 1-(5-methyl-2-furanyl)-",C8H10O2,62.8823117654856,"3,5-Dimethyl-4-propyl-1H-pyrazole",C8H14N2,63.185571623681,2-[(2-Methyl-endo-2-norbornyl)oxy]-tetrahydropyran,C13H22O2,55.0514828140941
449,10.5477,"Benzene, propyl-",C9H12,75.7683354606348,"Benzene, propyl-",C9H12,75.7683354606348,"(1-(1-Phenylethyl)-1H-1,2,3-triazol-4-yl)(pyrrolidin-1-yl)methanone",C15H18N4O,50.2881859259723
